actual,predicted.gaussian,predicted.svm,predicted.random,actual_scaled,predicted.neural$net.result
367,366.644412977963,351.639172496409,365.719566666667,0.927321668909825,0.89530504911206
757,734.276261816149,729.988453640161,718.741433333334,0.792732166890982,0.77078074073611
468,456.347108327706,452.812595808573,442.568233333333,0.866756393001346,0.859140591513297
380,366.037075400366,369.059514980009,343.8883,0.676985195154778,0.666557544479743
274,284.918741416172,256.014755851557,274.021433333333,0.771197846567968,0.765797390034501
376,358.628159570131,355.530504558426,350.9345,0.807537012113055,0.763892560444698
335,342.929675243845,332.785528054453,331.818566666667,0.796769851951548,0.796482303788341
318,330.409544290073,326.588393155145,332.8608,0.593539703903096,0.592237977819074
793,756.969627332161,749.266017886781,703.631166666667,0.340511440107672,0.34682400483868
462,454.877017006199,467.884140184709,469.675166666667,0.296096904441454,0.300999840095385
224,230.337421118181,232.258184884483,246.0966,0.372812920592194,0.372948645523443
288,291.942071322992,283.481371125071,279.027966666667,0.271870794078062,0.299691206409692
630,635.48748115277,615.831428198086,608.200866666667,0.51278600269179,0.50059580003066
188,183.500615752314,189.424503873774,209.8127,0.26514131897712,0.283504520124173
445,448.813900732475,434.619123655372,413.7101,0.360699865410498,0.366344018620208
461,447.346145467835,449.762321414613,430.312433333333,0.457604306864065,0.464267793118265
259,252.497025217656,235.027642551756,261.525333333333,0.46164199192463,0.455655028924253
389,386.998033373709,385.908213176664,388.036966666667,0.539703903095559,0.543931496024993
353,338.848431796507,339.258919008044,339.473833333333,0.378196500672948,0.369359010100493
328,333.3533792219,317.154824743673,310.731666666667,0.32436069986541,0.330343320985875
297,304.966551198522,292.023558042923,284.268,0.321668909825034,0.317442902311363
445,431.014513522582,441.575210876509,438.448466666667,0.343203230148048,0.33979387093021
347,347.587927623141,344.191050634172,340.186333333333,0.641991924629879,0.639921349871412
615,612.978433480398,605.785360224264,584.334566666666,0.597577388963661,0.597983012042539
553,525.542773585453,535.528910348813,506.027433333333,0.551816958277254,0.533632131249275
708,707.644988410272,694.235688288201,673.194433333334,0.663526244952894,0.653688786260412
181,201.309326268128,223.372302476221,236.210833333333,0.729475100942127,0.737548956605349
303,299.351843789642,299.215705258743,313.393333333333,0.360699865410498,0.355068752983597
249,264.579148254131,248.636391159968,264.765733333333,0.427994616419919,0.429982504968659
427,426.316326069578,418.173308858903,399.324633333333,0.63257065948856,0.663361879149824
332,311.463804798063,320.578809321076,314.028266666667,0.600269179004038,0.617155466283953
238,255.789921164796,225.017045260107,252.931766666667,0.627187079407806,0.613959627739509
276,267.441582837684,271.002627065637,291.8779,0.588156123822342,0.566103842343158
359,365.497766856629,366.024684383045,362.507466666667,0.678331090174966,0.675844519589869
417,406.924314643386,405.150533707755,423.003666666667,0.625841184387618,0.655011946117559
556,691.556055036521,684.254569809864,647.112166666666,0.639300134589502,0.673483149791539
379,384.349851486152,381.097396164707,383.377233333333,0.625841184387618,0.668460958811838
392,399.957794757514,409.722395411785,396.9271,0.671601615074024,0.664433803547256
493,532.526325536935,532.276097335647,513.027733333334,0.588156123822342,0.604048059896249
253,254.144542292662,253.747441754515,262.489566666667,0.351278600269179,0.344974533173931
509,500.220017397742,498.50901499737,507.116466666667,0.271870794078062,0.269466834870302
493,488.096019786005,488.029653410564,487.6491,0.32436069986541,0.331013694514594
329,318.39084437528,322.763436181151,330.218266666667,0.343203230148048,0.333793553844484
523,505.453341234535,508.169407502539,506.651666666667,0.216689098250336,0.217122762996064
289,293.765605756099,292.036801287934,307.433,0.275908479138627,0.27989723131371
517,543.163547351079,558.441436016403,539.439066666667,0.327052489905787,0.331975217758926
429,418.600477142807,417.122556950731,423.294966666666,0.35935397039031,0.345013139532638
219,202.533061996231,205.929401088731,241.509766666667,0.327052489905787,0.320637661990155
306,301.798595894095,295.260888411469,295.793766666667,0.275908479138627,0.274456157700383
490,498.157188895684,495.381852675117,502.976266666667,0.262449528936743,0.264488029836442
363,370.143120425345,360.175708338796,361.005333333333,0.332436069986541,0.316251506151922
314,295.234523945852,359.7977479774,379.970133333333,0.351278600269179,0.311135931807766
320,283.163055578537,289.771586196155,303.1867,0.333781965006729,0.311855373255944
349,319.168699645347,323.409247802999,325.2545,0.340511440107672,0.364573689103904
297,246.165985362111,317.067910610663,335.9615,0.335127860026918,0.345504714982199
335,333.432821633606,342.789771603067,335.1856,0.333781965006729,0.340850608867533
519,537.403782411553,554.861065540873,526.5717,0.234185733512786,0.235321483192774
310,328.530944725718,301.547591984364,317.239633333333,0.234185733512786,0.233811913379193
725,698.568198616189,685.772540205918,673.154066666666,0.254374158815612,0.259924051136276
238,252.847102863326,256.754354604535,268.306166666667,0.728129205921938,0.711840059731407
308,314.735476045608,304.643249921454,311.049366666667,0.543741588156124,0.529196746758118
351,339.773304505891,345.582744290231,342.400233333333,0.764468371467026,0.760626490756461
333,327.556779977255,325.931191397153,328.839633333333,0.748317631224764,0.752514778550376
400,395.129549736166,404.045103100516,394.9034,0.841184387617766,0.727582125790964
288,279.361435917747,272.140811496641,259.3075,0.721399730820996,0.707704300164467
290,299.990258531196,299.164593335467,310.962733333333,0.724091520861373,0.733476336288123
518,513.223336488383,517.051872138199,519.810166666667,0.791386271870794,0.784765799333538
306,305.331523399587,313.388093728523,319.348333333333,0.748317631224764,0.737789118742061
306,306.529437137105,313.054368948217,315.9152,0.792732166890982,0.792166548265092
648,643.39852698479,650.638293650202,619.6788,0.623149394347241,0.613058208316855
493,499.83209662688,489.874230968769,492.913066666667,0.433378196500673,0.438249716399693
468,452.523744648426,454.656386993767,442.036866666667,0.717362045760431,0.725610099156618
315,301.121676865579,292.220212796897,300.337666666667,0.277254374158816,0.282629653979166
538,529.386624636334,523.797717082634,532.095966666667,0.345895020188425,0.347341476678623
193,268.842173054842,323.663941782989,333.445133333333,0.409152086137281,0.41200574030515
532,528.872060228364,532.661978016763,529.598866666667,0.481830417227456,0.4769755073928
310,331.975628955606,316.292709199573,335.6093,0.503364737550471,0.489334819890344
640,611.546576562786,592.840031173472,603.715366666667,0.920592193808883,0.874288121856056
706,705.57936322676,712.794562608581,693.6232,0.791386271870794,0.753012552053303
558,560.204105567291,555.870732676796,548.566566666667,0.845222072678331,0.83889080017363
353,355.986255259905,353.582979576427,351.513033333333,0.621803499327052,0.607235797712103
221,225.324482555065,236.830539123403,241.121366666667,0.742934051144011,0.735980215644077
303,298.246021577913,296.716990495272,301.273533333333,0.795423956931359,0.752511289041772
451,442.298675065875,450.714787380713,455.968433333333,0.769851951547779,0.762858834220444
262,268.353584134901,257.466608780333,255.1026,0.566621803499327,0.573704319357392
464,525.118710966299,577.337119616886,514.302966666667,0.366083445491252,0.369613362650058
541,543.163288176352,554.463045159784,531.981933333333,0.294751009421265,0.301545633625534
653,643.42764275822,635.373357459746,615.933266666667,0.362045760430686,0.363828535201167
458,441.672100107818,445.888282290709,441.002266666667,0.285329744279946,0.299856316464532
234,353.348738212342,379.271567867792,325.459233333333,0.51278600269179,0.505098140433519
448,469.328588361761,455.182220072312,454.3821,0.261103633916555,0.273124517092325
358,362.15683257419,369.071983759209,374.403533333333,0.358008075370121,0.356626913489049
419,462.934165565059,466.833792892927,463.591466666666,0.449528936742934,0.453909784784092
314,341.959840192199,309.476230041609,308.8573,0.407806191117093,0.402278192783481
450,446.835263840592,438.035272873663,425.520666666667,0.557200538358008,0.556214581621737
584,587.36086920391,573.135647095618,518.963333333334,0.375504710632571,0.365177408113877
311,296.553505648264,290.64576232936,296.9512,0.352624495289367,0.346205729391741
333,334.838943312431,329.969997274728,331.398833333333,0.327052489905787,0.322933512775933
508,500.75485462789,501.751725109951,504.581733333334,0.289367429340511,0.322411222499889
466,467.691893059237,471.285852210055,467.122933333333,0.586810228802153,0.579620155757165
522,515.495589321728,519.176374863757,520.593633333334,0.453566621803499,0.456746769861763
284,283.708348178838,286.428507456984,282.9392,0.510094212651413,0.512328207679168
360,377.640733270801,356.631956769254,353.087133333333,0.628532974427995,0.629196355025716
619,611.391971209957,615.609860391546,601.377966666666,0.678331090174966,0.685672363032003
314,314.62338322825,313.944341034295,314.092766666667,0.375504710632571,0.37262564113873
241,384.456253639832,406.334320206721,387.363766666667,0.399730820995962,0.399678865904699
254,276.318600626171,289.011737835269,269.194266666667,0.620457604306864,0.645122507302233
328,316.191129403209,321.826534220981,315.614233333333,0.44414535666218,0.427011552415288
532,533.138673626189,537.655179972492,535.3731,0.55585464333782,0.538181716334761
229,239.108017097616,251.080552416668,253.9165,0.551816958277254,0.534279258515628
344,345.005597445682,340.124298684943,343.8189,0.46971736204576,0.454061912924677
255,235.225657250876,258.026858389273,279.7908,0.566621803499327,0.570569228848211
314,318.602031544443,313.125660213095,319.5168,0.601615074024226,0.613991416128886
492,463.8388527508,459.170312228136,457.320066666667,0.598923283983849,0.622264706025546
723,704.720393726757,707.716057695832,690.652033333333,0.672947510094213,0.662004107184881
652,680.650563564009,692.118668258849,670.2849,0.598923283983849,0.61123326518335
569,569.659897380505,563.28682264987,565.0597,0.348586810228802,0.33858183684642
233,200.906864606547,229.801200432386,251.452633333333,0.26514131897712,0.265283898316286
553,560.465427542159,558.393699145273,543.417266666666,0.332436069986541,0.337032020981751
214,157.620452003299,257.215241881771,314.6931,0.333781965006729,0.33004836263513
755,746.324934627209,740.597927493396,707.801566666667,0.220726783310902,0.231458906196675
344,317.640456337624,360.119642791651,366.0492,0.262449528936743,0.264501993705329
424,418.831244552975,408.290428390824,404.7705,0.304172274562584,0.301992157714984
675,667.1287864077,672.594252131228,674.775333333333,0.34185733512786,0.333385879883158
170,162.61480474084,180.12931035242,201.2756,0.317631224764468,0.312825985709472
368,369.054317775444,369.094221411964,365.6116,0.294751009421265,0.296704562834792
504,482.288838933705,493.833665094069,497.724133333333,0.283983849259758,0.287918122887381
238,242.781381333777,216.773162081149,239.149466666667,0.32436069986541,0.306734524237078
503,500.650892888627,494.627592850169,473.071666666666,0.351278600269179,0.308388192225328
639,640.657698428044,647.600601207783,645.602233333334,0.349932705248991,0.337294071297039
349,329.175237642495,333.584096450467,339.283033333333,0.31628532974428,0.329822075138225
383,401.244217872535,401.39986195916,398.936266666666,0.327052489905787,0.3178854966125
436,414.514621421759,415.723573629808,366.078933333333,0.337819650067295,0.344513553877728
278,292.633921647549,259.617267825163,288.895366666667,0.236877523553163,0.234934076015578
393,441.971215079612,439.443675769839,399.447033333333,0.267833109017497,0.269424525829729
700,691.45763165366,700.227935693675,687.895333333333,0.270524899057873,0.266759017913668
422,419.381115139964,415.817349815,398.449633333333,0.686406460296097,0.668166753174143
284,278.676791114816,282.101809585419,297.198266666667,0.539703903095559,0.533416671851179
380,365.502149296554,368.77753817495,363.893833333333,0.759084791386272,0.759005199671654
612,616.190230176943,611.550256082032,591.570966666667,0.73485868102288,0.738236699477954
517,524.636311625444,535.594951333911,530.6149,0.802153432032301,0.77648872145076
725,687.391033290222,706.822237137558,686.088066666666,0.716016150740242,0.710378709971899
263,263.089273501391,265.175762437853,264.779766666667,0.722745625841184,0.726483439919407
331,335.415082109375,337.984463644072,332.077,0.78600269179004,0.784290473015173
332,321.695518695196,334.770812840649,343.653833333333,0.737550471063257,0.733210981758552
373,360.068868803023,364.659223866251,377.243566666667,0.798115746971736,0.806179689151094
368,359.482397646206,358.018698955671,361.840066666667,0.601615074024226,0.597116896916983
643,629.065511240586,643.635779159164,643.226666666667,0.374158815612382,0.38245617965316
350,330.285991074463,325.806108192666,328.6474,0.679676985195155,0.67387989354435
554,537.58507450232,537.08100257209,525.314833333333,0.162853297442799,0.177126340379004
310,310.660298597713,311.918887240522,312.557033333333,0.331090174966353,0.335895272582149
318,328.450078101462,314.014494494776,320.123366666667,0.388963660834455,0.389003925786708
351,353.24580717742,352.861168619972,345.5106,0.442799461641992,0.441230471401888
380,404.369301713763,388.209009735235,374.171633333333,0.476446837146703,0.475040341480073
350,327.870129530202,357.83797200781,363.318533333334,0.842530282637954,0.820558493838551
529,579.175028882617,585.219956663781,580.487733333333,0.795423956931359,0.758239943924816
325,331.251568896792,313.344402533549,327.8291,0.826379542395693,0.831270361080973
389,387.09273078056,371.080290204545,371.367266666667,0.63257065948856,0.613187355219486
355,370.75156794411,360.43930596517,366.6553,0.744279946164199,0.740856642529373
800,769.90760733609,751.567697322389,729.704733333333,0.799461641991925,0.757184211199478
293,295.451650155991,291.576167660464,290.8509,0.780619111709287,0.775534652636212
668,646.443564734631,632.517936918839,620.7821,0.549125168236878,0.541596126524045
435,434.798238318195,434.512605835609,407.533933333333,0.34185733512786,0.368904217830697
610,609.065204346689,609.940943199765,602.112266666667,0.304172274562584,0.307599521578216
387,369.068146843401,365.618486831917,376.0109,0.440107671601615,0.425917479781081
366,369.003838068903,376.308941043705,372.007366666667,0.269179004037685,0.279546413399219
496,518.317457805141,529.872770533432,524.4018,0.514131897711978,0.509416747717715
550,550.721126377795,552.473069010461,535.933733333333,0.266487213997308,0.275617197426749
680,667.169980970415,675.335170188802,630.4884,0.370121130551817,0.364374461263397
123,81.9069671896825,141.910613858909,185.966233333333,0.452220726783311,0.454802836241605
594,569.067593388399,576.764758825949,512.753266666667,0.429340511440108,0.421223744422756
630,621.899906785241,625.97165296863,626.9109,0.566621803499327,0.562536828176842
376,365.593422328937,369.861445761855,374.2366,0.375504710632571,0.370493164698766
335,333.367760443848,333.440601057911,328.968766666667,0.344549125168237,0.334424297708535
495,563.082395933061,563.215515365141,530.9187,0.327052489905787,0.320135085742669
359,352.454904066241,356.546064325969,357.295833333333,0.370121130551817,0.359469846446966
736,728.713314614682,710.406771142599,689.359133333333,0.627187079407806,0.619449202983507
710,699.032885731401,717.734405000117,702.5475,0.559892328398385,0.556169139764958
704,693.539421190949,690.903879764727,691.930866666667,0.551816958277254,0.543098794694748
575,560.072111505074,572.217029539343,532.927,0.637954239569314,0.620185030046395
430,415.100779938332,421.333575284954,421.435066666667,0.691790040376851,0.699194335532699
368,366.048356352542,393.681272539542,367.542733333333,0.401076716016151,0.388259289474188
561,543.778112616881,548.30736335741,510.515866666667,0.421265141318977,0.418553970158039
545,545.649705525072,548.155603803639,551.827833333333,0.639300134589502,0.665892836249171
266,256.688358730737,250.068061043648,271.569733333333,0.557200538358008,0.56922803982755
614,614.191814549585,590.00775112364,602.525666666667,0.601615074024226,0.590338118901162
411,378.087854847266,385.304153483957,382.291333333333,0.56393001345895,0.549183747245413
509,512.175243732652,510.891295289828,515.919633333334,0.663526244952894,0.658888738416758
355,352.480737318285,347.011775668644,345.4561,0.616419919246299,0.639091697974651
285,303.647157954815,299.565962201648,307.015,0.639300134589502,0.671833691198884
377,377.313562140889,373.443272287997,373.548033333333,0.625841184387618,0.65362073344268
487,474.279972762463,484.643097089568,469.994366666666,0.68371467025572,0.669887341145533
399,404.958495812642,408.024998267546,389.324333333334,0.617765814266487,0.631545391383368
272,279.720249066523,281.784202319034,267.794033333333,0.374158815612382,0.351812309383607
546,551.497703008913,563.520336633321,549.3806,0.279946164199192,0.276482206614306
621,599.802215017297,603.713450874728,605.149333333333,0.349932705248991,0.354671246119191
299,330.530394819176,331.594184680109,330.9984,0.345895020188425,0.340280047463796
338,349.806968497335,338.632745904567,344.1659,0.230148048452221,0.234978404384739
502,497.370492661403,497.666628395785,487.921433333333,0.301480484522207,0.301675058770951
343,326.03302756841,325.191563140397,336.7977,0.345895020188425,0.34402145107575
474,453.960044029118,454.872266942037,457.0673,0.356662180349933,0.343344133807432
330,335.467209690799,340.234114747888,336.5618,0.325706594885599,0.323813310440763
496,568.02622554904,654.753109940485,521.609966666667,0.301480484522207,0.300408439006277
209,219.550832221667,232.164096662969,244.477166666667,0.304172274562584,0.300192365926672
552,542.038662055849,552.733289805365,528.6939,0.362045760430686,0.338832135052193
694,691.970570779013,680.544208362699,692.436833333334,0.368775235531629,0.321865113961976
672,658.303763237489,654.280267041018,646.817333333333,0.352624495289367,0.335446144874875
265,283.990628816133,294.128433445729,296.845766666666,0.325706594885599,0.342469179987654
384,410.993898687126,411.432009576998,401.896866666667,0.344549125168237,0.346751098307465
322,315.70481874268,306.077929670006,318.999933333333,0.340511440107672,0.346890254486635
771,744.258552034298,728.956026862384,730.224966666666,0.255720053835801,0.252712041354431
355,360.796458244755,357.675844535968,354.6196,0.278600269179004,0.281248015354979
359,350.085811727541,353.485096269469,357.3921,0.314939434724092,0.280854393323803
424,462.80358473591,472.678769709701,465.0473,0.698519515477793,0.6820292168926
241,234.925540983822,237.761598760165,252.694333333333,0.573351278600269,0.570210926747328
766,743.054862825004,762.048950598969,729.377033333333,0.772543741588156,0.78242099252128
277,262.401178695085,285.211128201652,275.183866666666,0.75235531628533,0.758256279130499
350,356.562122587853,359.372054004678,347.3665,0.835800807537012,0.739333300858736
396,389.296564359512,396.848613600256,388.376466666667,0.729475100942127,0.724040626471234
446,436.634617556654,437.146764880189,415.1587,0.732166890982503,0.736834511020459
328,356.857815956099,363.867679267075,354.202866666667,0.816958277254374,0.813203401671472
373,389.164353485364,387.772745197911,383.3652,0.759084791386272,0.742242738539284
338,341.510463845158,339.825057978589,348.0129,0.806191117092867,0.808248608749651
786,760.979514036011,764.63610763089,722.8051,0.620457604306864,0.613412951019333
353,354.262065382334,353.107822878564,354.7289,0.407806191117093,0.417491721919636
312,294.440532688405,299.434740571784,306.0951,0.697173620457604,0.699467339983221
261,255.422166977369,276.228287770315,282.284733333333,0.269179004037685,0.272233129255905
272,274.037407035463,287.691256178442,280.795366666667,0.34185733512786,0.342519386252698
486,486.937979147624,498.063939951099,498.0808,0.403768506056528,0.398567353764618
468,463.529499395843,469.687512377334,442.673866666667,0.464333781965007,0.452145751948478
390,391.856232724792,386.746764397806,384.991466666667,0.489905787348587,0.481467204240588
503,502.594707873317,499.204273024886,486.048233333333,0.908479138627187,0.876223522888629
309,311.268264471642,322.627183177524,319.8021,0.799461641991925,0.75716098072192
505,486.265534468649,475.781430674838,436.376866666667,0.846567967698519,0.848873537274492
299,298.107955651894,283.352424749806,301.533833333333,0.654104979811575,0.636637245283862
420,403.809178443113,398.173955990261,400.929166666667,0.75235531628533,0.75279205243327
356,338.421553464813,338.856562446707,343.078266666667,0.808882907133244,0.756171910358245
321,337.305934968059,315.784788570835,314.827666666667,0.790040376850606,0.794632903394958
372,401.275989594129,380.351423011916,359.125,0.578734858681023,0.567325081271201
293,352.945890746996,354.37479590958,380.467733333333,0.370121130551817,0.374801283815018
479,463.693783748342,467.499238443344,459.511233333333,0.308209959623149,0.309099687214136
372,370.80661706427,362.459479352161,367.444833333333,0.442799461641992,0.430095108640045
323,287.880902201171,343.251804795892,337.019,0.286675639300135,0.293644334309731
368,363.604062284247,360.516970535885,358.577966666667,0.532974427994616,0.52197338184469
664,650.012991870341,667.028483683833,663.725833333333,0.269179004037685,0.275928735437585
379,365.713675433284,374.120705944265,362.1928,0.372812920592194,0.369420233620137
522,519.966427692328,533.882880051947,501.102,0.36742934051144,0.377979648219063
449,429.362409546278,427.060771995969,414.337733333334,0.371467025572005,0.374508982608154
464,467.633485268836,490.404584413321,509.294433333333,0.573351278600269,0.565243489454202
307,302.011389526464,303.084257538292,297.657066666667,0.379542395693136,0.368974544107148
637,647.048674492832,652.7201937962,637.9351,0.328398384925976,0.321508421850541
451,486.357514387663,481.452165776509,481.238033333333,0.329744279946164,0.322492924587202
583,575.446428410357,580.904582732306,559.9553,0.375504710632571,0.370444886712154
317,306.984829588734,302.049582624763,297.4942,0.627187079407806,0.621664670114745
579,578.787011382758,582.895766652907,569.138033333334,0.559892328398385,0.55710366334493
338,335.986940230299,332.326943739658,341.173733333333,0.551816958277254,0.540831410888916
510,490.363122071734,505.274571709193,508.322233333333,0.637954239569314,0.617914739980323
756,731.467792181578,737.19360298409,684.238233333333,0.691790040376851,0.696985488887259
450,436.507585595002,422.36847733858,402.0275,0.401076716016151,0.387906910519523
555,536.617128281403,523.420198404524,510.9841,0.421265141318977,0.418579129297667
380,390.305395988554,386.690435555871,389.7265,0.639300134589502,0.664454548767562
399,426.71492320597,438.095463190508,438.897833333333,0.557200538358008,0.568475109696341
250,260.895693573448,243.740749480116,258.1271,0.601615074024226,0.595266842895739
656,644.147998999807,657.311750943284,662.960933333333,0.56393001345895,0.535675703509996
295,297.541081706589,297.756313917776,289.622633333333,0.663526244952894,0.655154836984421
386,381.957389393208,374.650688168543,384.920466666667,0.616419919246299,0.641519811740504
734,708.612668276931,714.420856080566,692.354766666667,0.639300134589502,0.671208474473009
346,336.614480558144,334.406769680765,341.959433333333,0.625841184387618,0.653574758713271
352,346.451066337393,339.066828082256,336.319133333333,0.68371467025572,0.676102093345789
513,493.98939948639,496.103073092649,492.564566666667,0.617765814266487,0.630931186013267
267,276.519023354793,265.176688405808,279.584566666667,0.374158815612382,0.357365315105848
433,428.069861476512,423.452292184201,432.4345,0.279946164199192,0.275549852110353
499,503.316536607611,498.94067136405,501.300633333333,0.349932705248991,0.353554436435941
327,312.691050111118,313.559992604231,315.9931,0.345895020188425,0.339842602261544
271,288.701476264201,263.504991422559,247.2302,0.230148048452221,0.235104246331381
312,312.846251471036,305.903680864968,306.686166666667,0.301480484522207,0.302309462477007
347,335.36127130687,337.342676137165,335.886233333333,0.345895020188425,0.344030728005807
487,500.488296533643,508.917532949439,497.927266666667,0.356662180349933,0.343281853386272
407,405.553511248933,382.912704537472,372.059133333333,0.325706594885599,0.323602427346659
415,414.307124362574,410.259663689839,405.809033333334,0.301480484522207,0.30030671430391
795,768.401694945071,745.459799570654,731.1964,0.304172274562584,0.300116343873106
311,313.020477716477,316.733170969894,311.340866666667,0.362045760430686,0.33813541851023
306,297.3141306509,299.000027842132,299.643933333333,0.368775235531629,0.321310566748169
613,612.19990649286,627.336730991277,621.5229,0.352624495289367,0.335962841945006
308,327.222021784751,328.955675986708,332.041233333333,0.325706594885599,0.342039254201929
411,513.456890990341,561.822958078022,536.721866666666,0.344549125168237,0.347097692218107
330,342.966703084768,315.133195962629,307.590466666667,0.340511440107672,0.347005119320628
604,612.342189347118,606.109562125892,590.749766666667,0.255720053835801,0.253306109890795
679,661.784928825363,668.285399091445,660.9069,0.278600269179004,0.28184552931267
528,514.686712323808,519.161957412106,502.495666666666,0.314939434724092,0.280896976771373
492,482.709241195388,485.488513059723,504.404633333333,0.698519515477793,0.682245668152119
434,436.46504471705,436.611492918804,423.9993,0.573351278600269,0.568080028719051
581,600.881393164768,567.232735449835,567.615666666667,0.772543741588156,0.769122784611337
367,355.611563112324,344.814697124894,355.586866666667,0.75235531628533,0.759619674517901
393,413.333756841855,420.72150056267,438.844933333334,0.835800807537012,0.738797573487937
718,731.18169440864,744.255474345359,675.7954,0.729475100942127,0.724508286449669
328,323.384003559909,326.599586872839,334.3915,0.732166890982503,0.740172018880703
356,355.884507938801,355.378916128803,355.0463,0.816958277254374,0.814959288657278
221,213.511612878395,217.632617452083,250.178833333333,0.759084791386272,0.761203824995742
368,349.191327987956,357.402727016059,363.386066666667,0.806191117092867,0.813601792405077
365,355.940341719023,354.069816342394,349.433466666667,0.620457604306864,0.613051241495131
354,349.9366710813,351.376372366452,343.3612,0.407806191117093,0.418097686644133
331,323.988406358145,321.252195982991,325.9106,0.697173620457604,0.700408266030254
485,493.328744656553,502.923621487163,504.955133333333,0.269179004037685,0.271993121015845
232,235.959829914356,246.611444278641,277.600133333333,0.34185733512786,0.342072450823558
214,285.960259138113,321.483390169296,309.0097,0.403768506056528,0.398538544666474
269,282.485269787868,285.046440699741,295.8426,0.464333781965007,0.448546596553688
539,521.854526747945,521.847814789145,529.3094,0.489905787348587,0.476243405004461
370,371.289309024582,356.811814299213,368.180233333333,0.908479138627187,0.869913533266242
324,290.773950585891,306.640415179565,306.130833333333,0.799461641991925,0.767546962688406
547,547.211843662464,556.170718223383,536.402266666667,0.846567967698519,0.849124280194707
658,683.228338702232,683.586663560132,684.417833333333,0.654104979811575,0.637697148285279
460,544.88574668186,544.584558564708,542.649299999999,0.75235531628533,0.747779313048577
717,704.530187233507,714.393128377576,710.0302,0.808882907133244,0.764171866660396
532,543.722455930717,544.57938694321,521.004066666666,0.790040376850606,0.789988721812401
327,337.006327264948,323.542773467404,302.692466666666,0.578734858681023,0.562553420997678
291,276.48567186337,270.464850062329,278.0583,0.370121130551817,0.373143666188914
573,554.118310039634,548.989939194933,531.109266666667,0.308209959623149,0.314475650087281
591,630.289108840999,654.591846809306,639.9012,0.442799461641992,0.432581841171694
381,379.891859919171,396.255725137119,392.790966666667,0.286675639300135,0.295850918038584
666,662.693246461066,658.282560594811,648.2471,0.532974427994616,0.513456572948796
309,302.637251937186,314.117244433676,324.2517,0.269179004037685,0.275176936381146
388,385.424408831366,375.404937972961,383.611833333333,0.372812920592194,0.366059949881983
299,299.081488336008,290.544833585953,307.6751,0.36742934051144,0.377604804052694
448,441.083200288645,437.614967405636,413.185133333333,0.371467025572005,0.374755806590653
283,271.06588015573,281.931396734837,271.152733333333,0.573351278600269,0.566538290414051
371,380.821247280252,377.231998783119,374.701866666667,0.379542395693136,0.369617276892923
456,481.801092852751,476.22397451928,466.6443,0.328398384925976,0.322397058251143
345,344.539338316416,370.435096616221,363.113733333333,0.329744279946164,0.32353091482802
504,506.793177136715,517.905540043621,512.7935,0.375504710632571,0.369232925527296
